renda;compras;idade;scrcrdt;sexo
5010.894378007299;4970.166763570951;47.0;107.0;0.0
4686.788338059544;3948.6211828629203;47.0;107.0;0.0
4800.052078384251;4131.852633485536;;107.0;0.0
4873.844571768617;4014.27660183335;;107.0;0.0
4792.352201432432;4064.38882530379;47.0;107.0;0.0
4552.466614869451;4021.130406812113;47.0;107.0;
4610.212402929317;3736.6365831871713;47.0;;
4409.021951946141;4108.638895257584;47.0;107.0;0.0
4620.00884009171;;47.0;107.0;0.0
5115.052120297014;;47.0;107.0;0.0
4678.076883528175;3968.443764007832;47.0;107.0;0.0
4673.415667348205;4262.4752300139735;47.0;107.0;0.0
4893.395193151084;4201.360168100415;;107.0;0.0
4870.814861353751;3992.264496306327;;;0.0
4500.59129676488;4260.879269326764;47.0;107.0;0.0
4642.991396658475;4228.352690596958;47.0;107.0;0.0
4424.896187268254;3820.456137233;47.0;107.0;0.0
4704.177581192629;3867.761500653443;47.0;107.0;0.0
5279.8169273702915;5116.642438830627;47.0;107.0;
4986.392786145038;4261.355153793086;47.0;107.0;0.0
5182.463519836726;4181.329175786493;;107.0;0.0
4656.3045429030935;3878.6405586223245;47.0;107.0;0.0
4656.032826300393;4089.749609870312;47.0;107.0;0.0
5112.620051685509;5053.032162138313;47.0;107.0;0.0
4114.588673067811;3916.926066279928;47.0;107.0;0.0
4526.0178175773735;3947.2197885937317;47.0;;0.0
4924.174487054635;4269.691947987329;47.0;107.0;0.0
4774.951179336174;3811.9987975965737;;107.0;0.0
;4422.183642655398;;107.0;0.0
5431.688585507841;4692.108562767122;47.0;107.0;0.0
4508.685546710147;3823.713049376399;47.0;;0.0
4354.346329641166;4123.3457000890185;;;0.0
4587.249645023815;4169.4132437006065;47.0;;
4375.6861391034245;4063.6545555536727;47.0;107.0;0.0
4988.527413758652;4218.1146259639445;47.0;107.0;0.0
4844.991507650616;4823.236019378381;47.0;107.0;0.0
4670.8778396784;3774.63459796152;47.0;107.0;
5037.312902062598;4225.025469359715;47.0;107.0;0.0
4984.592880761314;4976.768855040037;47.0;107.0;
4957.73963388753;4258.179518095746;;107.0;0.0
4374.8554049945205;4010.3963197347834;47.0;107.0;0.0
4774.052144467877;4025.3696747976483;47.0;;0.0
5084.933557464917;;47.0;107.0;0.0
4537.334869801073;4016.9294519881228;47.0;107.0;0.0
4645.139418041431;4133.7079654613835;47.0;107.0;0.0
4746.717373924056;4223.18785770731;47.0;107.0;0.0
4775.990903387871;;;107.0;0.0
4111.736683479878;3680.646545271382;47.0;107.0;0.0
5154.5241857709125;4198.943119323703;47.0;107.0;0.0
4359.360509028538;3698.35213311709;47.0;107.0;
4663.387150998546;4063.9865765921477;47.0;107.0;0.0
4831.505806303013;4122.882870004032;47.0;107.0;0.0
4254.747363519455;4073.049333708439;47.0;107.0;0.0
4544.307667489864;4244.830309025682;47.0;107.0;0.0
4594.089429572801;3931.19358504132;47.0;107.0;0.0
4826.404225730375;3953.4719018831634;47.0;107.0;0.0
4877.250772042444;4850.809020263302;;107.0;0.0
5164.7282580194;4985.163215858486;47.0;107.0;0.0
4555.50892274858;4224.400143341957;47.0;;0.0
3991.717090723976;4050.930486900974;47.0;107.0;0.0
4609.853265342196;4199.110201824949;47.0;107.0;0.0
4454.776801893277;4311.9573664064665;47.0;107.0;0.0
4535.425824946817;4115.5377417487225;47.0;107.0;0.0
;3973.0660511588862;47.0;107.0;0.0
;;47.0;107.0;0.0
4621.024262203877;4388.833854950623;47.0;107.0;0.0
4521.739000206187;;47.0;107.0;0.0
4606.891089711274;3797.0404588447527;47.0;107.0;0.0
5060.087332143177;4921.1961788200215;47.0;107.0;0.0
;4076.3802078332897;47.0;107.0;0.0
4523.192677723852;4305.919887634755;47.0;107.0;0.0
4938.150015650754;3982.591872906124;47.0;107.0;0.0
4648.79047092208;3673.3619638641326;47.0;107.0;
4869.046239414882;3959.2689490808566;47.0;107.0;0.0
4529.594505365521;3901.251261618544;47.0;107.0;0.0
4479.394167667484;3737.5874491800105;47.0;107.0;0.0
4480.938577082168;4053.9702909450384;47.0;;0.0
4949.763956973641;4117.371482090744;47.0;107.0;0.0
4475.571684079877;4075.521175634526;47.0;107.0;
4749.3873624746;3924.6433913608103;;107.0;0.0
4574.24258208056;3699.304758312438;47.0;107.0;
4474.7870801454;3831.747387347041;47.0;107.0;0.0
4966.751279356158;4130.955151826805;47.0;;
4679.600868460559;4000.4121997148577;47.0;107.0;0.0
4313.404329501839;4455.627937471866;47.0;107.0;0.0
4521.179423033429;4163.046433737079;47.0;107.0;0.0
4707.749109528027;4134.082846978167;47.0;107.0;0.0
4758.908567716322;4272.583166597221;47.0;107.0;0.0
5299.526692633427;4593.16757318064;47.0;107.0;0.0
4973.782023825661;4917.696340376431;47.0;107.0;0.0
4303.879010457043;;47.0;107.0;0.0
4781.446029561081;4119.230126554146;47.0;107.0;0.0
4512.754095159691;3985.437923445677;47.0;107.0;0.0
4886.970711212235;4688.540906157672;47.0;107.0;0.0
4681.512819397407;;47.0;;0.0
4461.503924517073;4251.119420301763;47.0;107.0;0.0
4507.757300325697;4033.2838810025373;47.0;107.0;0.0
4194.570142369446;4202.510445316742;47.0;107.0;0.0
4902.399223700267;4104.670270756145;47.0;107.0;0.0
;3906.3945246514577;47.0;107.0;
4641.478987477196;4411.128437036321;47.0;107.0;0.0
4368.942915174477;3954.3706000394063;47.0;107.0;0.0
5004.413561228575;4879.891447083852;47.0;107.0;0.0
4760.783615983022;3903.1126796351928;47.0;107.0;
4827.958879871407;4372.376237284213;47.0;;0.0
4815.487511592585;3922.0646364727386;47.0;107.0;0.0
4694.45974818872;4175.4613784504;47.0;107.0;0.0
4801.328286287803;3836.3998943683296;;107.0;0.0
4657.01119119063;4222.039722617;;107.0;0.0
4516.815221907871;;47.0;107.0;0.0
4667.373193460513;;47.0;107.0;
4790.272818059369;4021.3774946683725;47.0;107.0;0.0
5007.2555334297485;4231.897509824618;47.0;107.0;0.0
4669.290215709221;3916.106359244489;47.0;107.0;0.0
5174.580213971902;4795.130056200679;47.0;107.0;0.0
5568.991821782029;5158.340606979073;47.0;107.0;0.0
4709.397333205678;3953.480141566721;47.0;107.0;0.0
3812.1795458153306;4130.569808896023;;107.0;0.0
;4577.9994261524025;47.0;107.0;0.0
4629.791120022822;4046.3771799213373;47.0;107.0;0.0
4447.503528769643;;47.0;107.0;0.0
4781.953314075142;4015.963556249875;47.0;107.0;0.0
4681.797894256389;4129.793211492362;47.0;107.0;0.0
;4200.042661307403;47.0;107.0;
4319.220571697171;3802.7137516790945;47.0;107.0;0.0
5020.151729970547;4193.831507492516;47.0;107.0;0.0
4401.0426687007875;3696.0477470130054;47.0;107.0;0.0
4816.535544897597;3911.7652011359155;;107.0;
5150.281437604292;4210.039483857408;47.0;107.0;
4761.524831468251;4173.439803778336;47.0;107.0;0.0
4514.738245617126;4130.739027046094;;107.0;0.0
4389.788561432185;3912.3461653815816;47.0;107.0;0.0
4830.992142959021;3834.710054085656;47.0;107.0;0.0
;5235.249833645351;47.0;107.0;0.0
4280.731468572772;4047.1406736485646;47.0;107.0;0.0
4629.678790909993;4297.457859397629;47.0;107.0;0.0
4653.161958304669;3745.2980085479057;47.0;107.0;0.0
4780.707178404614;4017.31689124649;47.0;;0.0
4262.152818272436;4173.246961389377;47.0;107.0;0.0
4462.736318573315;4187.836145345004;47.0;107.0;0.0
4328.510422348136;3950.12521138977;47.0;107.0;
4140.41503846418;3784.060387088472;47.0;;0.0
4852.983111092936;4032.194869540178;47.0;107.0;0.0
4718.340558054264;4091.7658728749;47.0;107.0;
4147.255819068764;3921.907752445063;47.0;107.0;0.0
4776.611483803823;4413.797330008405;47.0;107.0;0.0
4518.051997409254;4121.56920068201;47.0;107.0;0.0
4980.572509387949;4261.713552794987;47.0;;0.0
4956.878663359619;4803.514788951916;47.0;107.0;0.0
4595.58016141733;4046.1922408575947;47.0;107.0;0.0
;3494.5503527650967;47.0;107.0;
4762.606414910094;3935.7527656431184;47.0;107.0;0.0
4245.65228971915;4153.8955967859965;47.0;107.0;0.0
4433.0599683833125;3946.8608793020167;47.0;107.0;0.0
4535.190603535673;4336.543996329637;47.0;107.0;0.0
4189.987106858897;4239.341142398493;47.0;107.0;0.0
;5055.414574484358;47.0;107.0;0.0
4280.7182350910525;3989.796723447734;47.0;107.0;0.0
4922.755048206315;;47.0;107.0;0.0
4706.017997398142;4446.460458944454;47.0;107.0;0.0
5062.569525299107;5037.40554923029;47.0;;0.0
4600.388495112553;4110.352169038117;47.0;107.0;0.0
5234.434980388966;4884.194802688656;47.0;;0.0
4456.121259651741;;47.0;;
4824.4861145284485;4273.5227201677;47.0;107.0;0.0
5265.405154104353;4939.712421607175;47.0;107.0;0.0
5228.582956642525;4596.196639997283;47.0;107.0;0.0
4647.420899859467;3882.2769266327887;47.0;107.0;0.0
;3722.5464930865505;47.0;107.0;0.0
4966.783163753054;4092.7376162087935;47.0;107.0;0.0
4766.951174309936;4161.822314907116;47.0;107.0;
4494.954858044036;3968.107147167299;47.0;107.0;0.0
4452.684539558387;3799.9195097448396;47.0;107.0;0.0
4916.100377328353;3962.3665529881055;47.0;107.0;0.0
4658.199639187825;3961.004464496221;47.0;107.0;0.0
4842.320100742222;3996.4605596377532;47.0;107.0;0.0
4807.487312930738;4078.6113220850043;47.0;107.0;0.0
4411.992073372304;4126.890390456286;47.0;107.0;0.0
4387.659587558535;4044.1077225633317;47.0;107.0;0.0
4940.1207154305475;3987.1599850584257;47.0;107.0;0.0
4662.660770784972;4192.101535481655;47.0;107.0;0.0
4604.152484035543;;47.0;107.0;0.0
4372.619088794339;3700.6846322204065;47.0;107.0;0.0
4775.059339578622;4037.166307763974;47.0;107.0;
5110.824025909523;5062.492194921468;47.0;107.0;0.0
4915.761102013313;4834.201455370676;;107.0;0.0
4554.472884029061;4200.699024441538;47.0;107.0;0.0
4314.194447189708;4031.3907282979512;47.0;107.0;0.0
4627.4200045619655;4326.060571612988;47.0;107.0;0.0
;4330.52837599995;47.0;107.0;0.0
4146.570736302657;4025.926483783556;47.0;107.0;0.0
;3987.446001747105;47.0;107.0;0.0
4767.781652473638;3993.869946971283;47.0;107.0;0.0
4966.309701673745;4060.0962721462165;47.0;107.0;0.0
4873.860202047609;4111.026044538194;47.0;107.0;0.0
4921.046430107553;4863.381615922966;47.0;107.0;0.0
4685.90396910078;4018.595077916191;47.0;107.0;0.0
5069.146471589835;4979.557439898111;47.0;107.0;0.0
4638.843983900881;;47.0;107.0;0.0
4046.5371548031185;;47.0;107.0;0.0
4523.5054215524915;3815.1329664629425;47.0;107.0;0.0
4758.4114595849915;4733.988844113343;;107.0;0.0
4607.8492689718805;3940.0242214272967;47.0;;0.0
4477.310650388236;4318.196907135924;47.0;107.0;0.0
4898.993896206203;;;107.0;0.0
4958.498259558419;3986.7590544910527;47.0;107.0;0.0
4205.982108086225;3861.1766181750427;47.0;107.0;0.0
;4973.49278253986;47.0;107.0;0.0
4736.535575519232;3901.743013131267;47.0;107.0;0.0
4497.471185794371;4052.294434279011;47.0;107.0;0.0
4636.316435277714;4097.315553612572;47.0;107.0;0.0
;4034.4662307824246;47.0;107.0;0.0
5215.843132894319;4794.198016832939;;107.0;
4665.220105056868;4083.9155169171413;47.0;107.0;0.0
4937.362888578866;4260.039091328623;47.0;107.0;0.0
4758.3270963016;3799.310221239297;47.0;107.0;0.0
4378.413821762732;3731.0826704178553;47.0;107.0;
4495.136978697677;3963.8199937366335;47.0;107.0;0.0
4611.780780911741;3854.91334619709;47.0;107.0;0.0
;4103.561389155878;47.0;107.0;0.0
;3817.882657883163;47.0;107.0;0.0
;4013.256293447353;47.0;107.0;0.0
4246.21832578494;4336.297994721784;47.0;107.0;
4676.923224757201;4071.8670314191836;47.0;107.0;0.0
;4319.356823761985;47.0;;0.0
4913.240116981179;4299.228186099725;47.0;107.0;0.0
4365.464803523561;3931.5199069148443;47.0;107.0;0.0
4685.827945928088;4069.584132423505;47.0;107.0;0.0
4984.803789519011;3962.3150644905963;47.0;107.0;0.0
5197.284185558476;4949.104476402325;47.0;107.0;0.0
4702.077206433696;3777.561818198805;47.0;107.0;0.0
4821.873451983446;4014.036235857376;47.0;107.0;
4844.619560185024;4125.522223043518;47.0;107.0;0.0
4646.909552525524;4178.507668691118;47.0;107.0;0.0
;4242.933278095364;;107.0;0.0
4819.619578481545;3905.316894345509;47.0;107.0;0.0
5061.608460350569;4228.822569810659;47.0;107.0;0.0
4820.19346043718;4635.521319381986;47.0;107.0;0.0
4414.788416413573;4012.7948575808514;47.0;107.0;0.0
4407.056986877224;3726.0911825739904;47.0;107.0;
4990.7083717615;4320.441909101707;47.0;107.0;0.0
;4115.965355066269;47.0;107.0;0.0
;4165.487450470088;47.0;;0.0
;4037.5107138496246;47.0;107.0;0.0
4585.599981983872;4011.60943257372;47.0;107.0;0.0
4866.870492312343;4084.2205531088407;47.0;107.0;0.0
4846.75008829791;4055.9439695301944;47.0;107.0;0.0
4585.4014466454955;4013.1317234120297;47.0;107.0;0.0
4730.582194716911;3775.9836571711867;;;0.0
4765.682237224345;4214.212044890495;47.0;107.0;0.0
;3903.635897798768;47.0;107.0;0.0
4999.691914241816;4282.315765858397;47.0;107.0;0.0
4318.731779352922;4018.33512125067;47.0;107.0;0.0
4593.99995421572;4201.881388850584;;107.0;0.0
5155.16762923078;4939.474363242148;47.0;107.0;0.0
4821.29743082297;4002.8012295829;47.0;;0.0
;4335.411009617404;47.0;107.0;0.0
5211.517366534281;5048.339899124729;47.0;107.0;0.0
4658.416395892582;4173.100839341159;47.0;107.0;0.0
4617.398257597367;4198.414554485688;47.0;107.0;0.0
;3700.946167665256;47.0;107.0;0.0
4311.990189909591;4187.717145281451;47.0;107.0;0.0
4810.526033857759;4304.316470173505;47.0;107.0;0.0
4646.9454593191085;4021.2958081759402;47.0;107.0;0.0
4802.7911500927985;3887.4239658133897;47.0;107.0;0.0
4734.924525562507;3946.5265794410584;47.0;107.0;
5112.483018250855;4247.596841597251;47.0;107.0;0.0
4402.126804369242;3722.389195692449;47.0;107.0;0.0
;;47.0;107.0;0.0
4881.769756693235;4360.592768058139;47.0;107.0;0.0
4607.37263195627;3677.800092863961;47.0;107.0;0.0
4552.550218019481;3882.1242703760686;47.0;107.0;0.0
5140.01546730521;5036.183225789489;;107.0;
4494.080401869274;4019.5652230584788;;107.0;0.0
4880.091415755142;;47.0;107.0;
4433.610114906846;4174.225421906503;47.0;107.0;
4730.406440421711;3764.9314083397317;;107.0;0.0
4616.7172358985545;4168.967914813258;47.0;107.0;
4832.562610890327;4153.527609511278;47.0;107.0;0.0
4580.239972237902;3940.8913909798516;47.0;107.0;0.0
5390.273029613563;5254.486433559416;47.0;107.0;0.0
4902.953696714397;4060.7117449484936;;;0.0
4678.70497619361;4207.1073538569435;47.0;107.0;0.0
4849.761455334741;3856.0142153545526;47.0;107.0;0.0
4746.600091534028;4049.1752936440657;47.0;107.0;0.0
4764.454726708653;4344.903649561404;;107.0;
4281.25505120466;;47.0;107.0;0.0
;4167.857972048525;47.0;107.0;0.0
4500.37305428612;4278.985456131548;47.0;107.0;0.0
4946.881280530831;4286.1113461867135;47.0;107.0;0.0
4649.569511564724;3806.3582079018825;47.0;;0.0
4853.4016540525545;4156.007574172851;47.0;;0.0
4937.348967429504;3949.376368967194;47.0;107.0;0.0
5047.7687409367245;4885.3714039859;47.0;;0.0
4298.261133749888;4267.100409749827;47.0;107.0;
4632.543925335121;3974.2002007004776;47.0;107.0;0.0
4604.536576599312;4078.662803386834;47.0;107.0;0.0
4608.775501370379;4332.186054375565;47.0;107.0;
4953.097622131676;4277.860550583065;47.0;107.0;
5076.212593609604;4119.810229080482;47.0;107.0;0.0
4909.884083788706;4037.815190425255;;107.0;0.0
4308.881975011942;3933.0074322487117;47.0;107.0;0.0
;3937.976468346048;47.0;;0.0
4427.491618074483;4348.0704483490745;47.0;107.0;0.0
4774.757106634769;4083.069823626076;47.0;107.0;0.0
4976.5560603907115;3932.6516853647213;47.0;107.0;
4606.747936804537;4054.7969633435914;47.0;107.0;
4759.767333232238;4014.016730120353;47.0;107.0;0.0
4732.179253765582;4122.99459499733;47.0;107.0;0.0
;4089.611665056281;47.0;107.0;0.0
4553.06296134901;4054.743404334561;47.0;107.0;0.0
;4049.9930831534143;47.0;107.0;0.0
4533.675740399687;4216.679798311996;47.0;107.0;0.0
;4187.476159078242;;107.0;0.0
4633.907908706969;3727.0670786525156;;107.0;0.0
4338.172138686498;;47.0;107.0;0.0
4445.061290736325;3706.1473784595055;47.0;107.0;0.0
4947.351960803021;3928.6919796624566;47.0;;0.0
4576.975643426409;;47.0;107.0;0.0
4957.40620487168;4456.273754375835;47.0;107.0;0.0
4591.348645338439;3889.1488760550656;;107.0;0.0
4795.074995673648;4304.581215064986;47.0;107.0;
4763.496440718167;3843.2867319589423;47.0;107.0;0.0
5001.16948021901;4793.250433350522;47.0;107.0;0.0
5393.481481344883;5133.696184657433;;107.0;0.0
4942.929296195458;3911.704244779718;47.0;107.0;0.0
4826.541391234197;3822.0710921126847;47.0;;0.0
;4468.595513218332;47.0;107.0;0.0
4276.221775628024;4159.037649276192;47.0;;0.0
4609.052641294916;3795.5020160109657;47.0;107.0;0.0
4367.199853868181;4104.762887575715;47.0;107.0;0.0
4928.269121658042;4661.08831250189;47.0;107.0;0.0
4991.740289558866;4165.618283021242;47.0;107.0;0.0
4890.057666350356;4142.10758393126;47.0;;0.0
;4438.17990002073;47.0;;0.0
4923.294782323871;4016.724282086093;47.0;;0.0
4781.600775514789;3811.9684961512926;47.0;107.0;0.0
4576.629578613465;;47.0;;0.0
4835.936085467857;4475.917490475123;;107.0;0.0
4548.844859887306;4161.753565560079;47.0;107.0;0.0
4775.153597024196;3935.6055538049764;47.0;107.0;0.0
4423.857338423922;4462.136568067597;47.0;107.0;
5072.580100835627;4622.699424274778;47.0;107.0;
5729.925001110694;;47.0;107.0;0.0
5193.330470575801;4388.950754836662;47.0;107.0;0.0
4491.395978071494;4017.7251813880134;;107.0;0.0
4372.466626471312;;;107.0;0.0
5099.815089621843;4934.982364895819;47.0;107.0;0.0
4709.514180638836;3911.443910770297;;107.0;0.0
5005.701911257971;4393.061781410012;47.0;107.0;0.0
5171.0137424089835;4882.384924055033;47.0;107.0;0.0
;3840.0703535819266;47.0;107.0;
5084.286226536276;4098.5671844863855;47.0;107.0;0.0
4176.3235545296975;3936.693835720924;47.0;107.0;0.0
4643.86252712433;3977.5169243636647;47.0;;0.0
4101.309840395643;3792.587082136576;;107.0;0.0
4864.591416590076;4239.105842232875;47.0;107.0;0.0
5072.917554340694;5015.308588453799;47.0;;0.0
;3688.1805879096028;47.0;107.0;0.0
4990.17695335632;4311.081048865368;47.0;107.0;0.0
;4196.8794999866295;47.0;;0.0
4878.079411680956;4425.528591584784;;107.0;0.0
4606.155613585049;4100.645852567864;47.0;;0.0
5056.768592483047;4004.1506793572926;47.0;107.0;0.0
4739.289734675816;4602.775324146581;;107.0;0.0
4395.779787120077;4014.710243514824;47.0;107.0;0.0
4501.806752248332;4000.705267864773;47.0;107.0;0.0
4769.437220984528;4023.065118886658;47.0;;0.0
5258.365610856846;;47.0;107.0;0.0
5302.695086503518;4748.01903995861;47.0;;0.0
4366.5315930462875;4118.5562406219;47.0;107.0;0.0
4928.083447812026;4065.44567248192;47.0;107.0;0.0
5401.186935028174;5137.022154945946;47.0;107.0;0.0
4472.762297846276;4180.8711066774395;47.0;107.0;0.0
4975.136365368612;;47.0;107.0;0.0
4405.359317125852;4114.251809345375;47.0;107.0;0.0
4618.784278785499;4087.222436281892;47.0;107.0;0.0
4651.865657103768;4176.087357759365;47.0;107.0;0.0
4681.418347136916;3925.641888801172;47.0;107.0;0.0
4438.24167991515;3962.5274672798464;47.0;107.0;0.0
5041.463459558804;;47.0;107.0;0.0
4749.782270731922;4009.5453188453125;47.0;;0.0
4921.665426887216;4093.886047939995;47.0;107.0;0.0
4999.064053874797;3966.4909722278444;47.0;107.0;0.0
4611.946773189286;3796.0366367021006;47.0;107.0;0.0
5068.301048909945;4054.2215098046645;47.0;107.0;0.0
4565.39304180976;4340.038418274362;47.0;107.0;0.0
4201.36505714162;4247.180260237211;47.0;107.0;0.0
5006.386017929502;4156.0677715511865;47.0;107.0;0.0
4754.449213619306;4661.015736547566;47.0;107.0;0.0
5011.5920673436885;4966.525897161412;;107.0;0.0
4927.190356908089;4047.9269376565594;47.0;107.0;0.0
4859.877971966012;4150.389071060071;47.0;107.0;0.0
;;47.0;107.0;0.0
4760.661969295694;3816.3281660996354;47.0;107.0;0.0
4956.78569749702;;47.0;;0.0
4612.84590746019;;47.0;107.0;0.0
5023.714328084756;4072.0284304403854;47.0;107.0;0.0
4682.974227536696;4145.262128983753;47.0;107.0;0.0
4645.868556902267;3983.8543006938044;47.0;107.0;0.0
4874.2526073513345;3854.11397630631;47.0;107.0;0.0
4952.273011737309;;47.0;107.0;0.0
4639.029137322306;4085.561055796851;47.0;107.0;0.0
5219.566285262035;5053.352795195437;47.0;107.0;0.0
4699.151093624566;4329.77117095028;47.0;107.0;0.0
4541.384007988679;3820.3334354655212;;107.0;0.0
4758.457674949164;;47.0;107.0;0.0
4760.948567423342;3847.490842548562;47.0;107.0;0.0
4938.565647538769;4085.898221531559;47.0;107.0;0.0
4303.3919538771415;4007.148741957704;47.0;107.0;0.0
4227.010904752775;4026.7221154810068;47.0;107.0;0.0
4651.76404233304;4256.229901272001;;107.0;0.0
4825.36196484625;;47.0;107.0;0.0
4776.549454221945;4770.439796817516;;;0.0
5234.251339086744;5151.628637267072;47.0;107.0;
5046.732307832964;4306.508665451971;47.0;107.0;0.0
4692.294713301154;;47.0;107.0;
4602.137402014763;4153.363472089183;47.0;107.0;0.0
4976.757984732478;3956.7673080916265;;107.0;0.0
5079.567762937333;4316.752337024298;47.0;107.0;0.0
4368.25737525024;4054.3356530272226;47.0;;
;4060.0898064728576;47.0;;0.0
4809.4385620499415;3806.3960686102964;47.0;107.0;0.0
4959.951327954575;4656.790203674824;47.0;107.0;0.0
4975.298708950517;4808.631485658338;47.0;107.0;0.0
4601.727428348738;4061.236866938169;47.0;;0.0
4445.000098693181;;47.0;107.0;
4505.855919529455;4258.4976862278545;47.0;;0.0
5236.610916035803;5199.810775577531;47.0;107.0;0.0
5354.665095818563;4231.433918058399;;107.0;0.0
4862.172095235355;3985.0946067609534;47.0;107.0;0.0
4586.333590736622;;47.0;107.0;0.0
4360.469433435823;4118.142333947837;47.0;;0.0
4616.722737652876;4093.196015144592;47.0;107.0;
4396.145879806684;4121.0635415175575;47.0;;
4612.025387502905;4156.440490712437;47.0;107.0;0.0
;4047.0850383880525;47.0;107.0;0.0
4711.599635099335;4136.0682225757;47.0;107.0;0.0
;4904.981394436703;47.0;107.0;0.0
5058.769050822007;4849.4458395008805;47.0;107.0;0.0
4559.005477601277;3691.8544364632608;47.0;107.0;0.0
4737.819894056098;4710.166222995129;47.0;107.0;0.0
4578.954618383051;4017.5658758684253;47.0;107.0;
4687.2172252500695;4170.149984112506;47.0;107.0;0.0
4514.662113410894;3942.847525171016;47.0;107.0;0.0
4888.072710858734;4256.742094473164;47.0;107.0;0.0
4996.852515540246;4059.2094840145382;47.0;107.0;0.0
4431.555185908075;4111.347529851272;47.0;107.0;0.0
5125.807505707296;4310.836152436412;;107.0;0.0
4785.871705939818;4170.633795384896;47.0;107.0;0.0
5090.13084714027;4150.227305158947;47.0;107.0;0.0
4547.269418601932;4014.9185811889324;47.0;107.0;0.0
4704.969619851597;3945.712353765565;47.0;107.0;0.0
4679.878308728307;4164.721825162206;47.0;107.0;0.0
5318.812966248795;5177.365385376135;47.0;107.0;0.0
;4882.724924351643;47.0;107.0;0.0
4559.512942800562;4003.9524179993755;47.0;;0.0
4605.771846505485;4190.355341272295;47.0;107.0;0.0
4858.63756261031;3962.3117615711385;47.0;;0.0
5001.949117732891;3974.296276501687;47.0;;0.0
5041.111148917593;4152.029745668569;47.0;;0.0
4868.574414522053;3936.5502738455907;47.0;107.0;0.0
4956.0148326249655;4231.985086834904;47.0;107.0;0.0
4429.620661848588;3578.74491137171;;;0.0
4543.105690527425;3740.3760352723175;47.0;107.0;0.0
4499.507742147907;4158.368719214467;47.0;107.0;0.0
4621.917435234456;;47.0;107.0;0.0
5188.199995700454;4266.385736437809;47.0;107.0;
4299.717491775252;4062.7390102894437;;;
5057.397159835918;4068.6759383842586;47.0;;0.0
4683.708749556313;4025.6857335111818;47.0;107.0;
4501.0671138882135;4094.9087311207186;;107.0;0.0
5202.1293339348085;5187.304566190794;47.0;107.0;0.0
4709.683250922284;4019.8552168283413;;107.0;
4555.26558431871;3875.4224742308184;47.0;107.0;0.0
4804.927628356662;4220.881943544378;47.0;107.0;0.0
4511.202839660204;;;107.0;0.0
;4049.6061664779572;47.0;107.0;0.0
4937.947929072089;4128.060929806334;47.0;107.0;0.0
4908.549305987612;4180.762092351269;47.0;107.0;0.0
;4169.686967938345;47.0;107.0;0.0
4757.7242497834295;3889.550200759446;47.0;107.0;0.0
4606.334220438695;3853.857272251687;47.0;107.0;0.0
4750.0826774109555;4332.792718247995;47.0;107.0;0.0
4694.420553957047;4230.464150416497;47.0;107.0;0.0
4881.978016077089;4002.444393548822;;107.0;0.0
5007.789198903741;3980.1490283077583;47.0;107.0;0.0
4779.0793389806895;4589.884601269515;47.0;107.0;0.0
4663.263142193787;4239.012797408897;47.0;107.0;0.0
4551.063347500131;4364.953108422361;47.0;107.0;0.0
4979.2629708426275;4960.39135215895;47.0;107.0;0.0
5306.369460666289;5232.381229274877;47.0;;0.0
4040.757941067099;4036.901357327027;47.0;107.0;0.0
;4164.554515606654;;107.0;0.0
4641.650929409424;4429.45382943515;47.0;107.0;0.0
5327.602322302979;4267.789852171066;;;0.0
5213.003931861861;4834.854463647176;47.0;;0.0
4288.129203106702;4228.787709697911;47.0;107.0;0.0
4966.259924645577;;;107.0;0.0
5092.409908105534;;47.0;107.0;0.0
4322.758923767441;;47.0;;0.0
4566.074261256659;3809.709012709001;47.0;107.0;
4407.111975463136;;47.0;107.0;0.0
4603.727863328682;3995.5316621894613;47.0;107.0;
;3929.807858986159;47.0;107.0;0.0
4887.4537076649085;3915.1172146595904;47.0;107.0;0.0
4600.522666264933;3864.342716623274;47.0;107.0;0.0
4396.519450467003;4121.817425703559;47.0;107.0;0.0
4926.209835648565;;47.0;107.0;0.0
4588.150469237195;4165.293242464623;47.0;107.0;0.0
4218.2569338453195;4140.63142277477;47.0;107.0;0.0
5287.607525864332;4496.937256787154;47.0;107.0;
4861.712271532245;4233.984486932348;47.0;107.0;0.0
5088.436875127809;4052.1198309711403;47.0;107.0;0.0
;4006.807252489408;47.0;107.0;0.0
5407.888587607367;4883.332531714913;47.0;107.0;0.0
4680.938530872178;4013.48650562223;47.0;;0.0
4621.522694414228;;47.0;107.0;0.0
4779.249218486365;4632.789355842565;47.0;107.0;0.0
4476.016753344265;4449.596920412772;47.0;107.0;0.0
4851.142339308099;;47.0;107.0;0.0
;4172.587961546461;47.0;107.0;0.0
4560.676348306892;4158.081044745825;47.0;107.0;0.0
5042.025493456898;4064.1983723273797;47.0;107.0;0.0
4914.003153302888;4241.397683007907;47.0;107.0;0.0
4636.824720116115;4122.605344270791;47.0;107.0;0.0
4974.4461039277185;4438.639045456565;47.0;107.0;0.0
4171.35055031358;3818.596097041257;47.0;107.0;0.0
4647.720211376964;3935.705500783496;47.0;107.0;0.0
4654.116100069525;4048.6628606960917;47.0;107.0;0.0
4792.3029631514155;4263.07370166392;47.0;107.0;0.0
4701.060565760919;4279.472332982317;47.0;107.0;0.0
5159.590363608923;4299.935346314642;47.0;107.0;0.0
4779.868737904494;3910.908348180768;47.0;107.0;0.0
