;renda;compras;idade;scrcrdt;sexo
36584;4438.246040754281;4252.938072555603;47.0;107.0;0.0
36585;4593.971680797645;4241.736318698082;47.0;107.0;0.0
36586;5020.0499647422885;4337.681235575739;47.0;107.0;0.0
36587;4853.837254191482;3839.259048960275;47.0;107.0;0.0
36588;4748.754824444089;4520.703368932962;47.0;107.0;0.0
36589;4520.870914762086;4244.254264245738;47.0;107.0;0.0
36590;4807.144569317067;3899.528046475822;47.0;107.0;0.0
36591;4589.896807704048;4000.386483794528;47.0;107.0;0.0
36592;4880.343921858015;3940.969465144285;47.0;107.0;0.0
36593;5129.769231376565;4681.278863633337;47.0;107.0;0.0
36594;5020.0499647422885;4128.043284376942;47.0;107.0;0.0
36595;4474.37186710529;4074.088886850942;47.0;107.0;0.0
36596;4645.852795296809;4211.27863652975;47.0;107.0;0.0
36597;5191.916396568226;5175.276047115128;47.0;107.0;0.0
36598;4817.171279532478;3910.101745816709;47.0;614.0;0.0
36599;5020.0499647422885;4711.619477039735;47.0;107.0;0.0
36600;4739.566092399703;4194.972144856354;47.0;614.0;0.0
36601;4332.06811575355;4159.504371800989;47.0;107.0;0.0
36602;4275.10288235142;4212.6591339668375;47.0;107.0;0.0
36603;4613.679883517525;3710.587525635288;47.0;107.0;0.0
36604;4908.408226832544;4716.784283635681;47.0;614.0;0.0
36605;4929.478007216894;4870.499314197294;47.0;107.0;0.0
36606;4357.287679721756;3942.418763446314;47.0;614.0;0.0
36607;5020.0499647422885;4005.765994329753;47.0;107.0;0.0
36608;4047.404815828093;3888.547095778337;47.0;107.0;0.0
36609;4848.768320681549;4281.960658418313;47.0;107.0;0.0
36610;4721.663929943687;4695.933095701563;47.0;614.0;0.0
36611;4555.017094545027;3863.0246836435063;47.0;107.0;0.0
36612;4379.888608416626;4294.4983994576905;47.0;107.0;0.0
36613;4815.134864517027;3970.8623118061582;47.0;614.0;0.0
36614;4724.147448685471;3874.923195966546;47.0;107.0;0.0
36615;4694.546927367488;4078.521975127152;47.0;107.0;0.0
36616;5020.0499647422885;4204.387044407206;47.0;107.0;0.0
36617;4953.1503204331975;4943.521005416218;47.0;107.0;0.0
36618;4819.386561124531;4038.523594095651;47.0;107.0;0.0
36619;3903.50974143536;4051.961303925124;47.0;107.0;0.0
36620;5177.982566886662;5106.934101076847;47.0;107.0;0.0
36621;5028.910686818262;4281.960658418313;47.0;107.0;0.0
36622;5095.354824426054;4112.399768898131;47.0;107.0;0.0
36623;5478.577453896893;5006.825831849739;47.0;107.0;0.0
36624;4777.91833514508;4042.389116425828;47.0;107.0;0.0
36625;5118.067823456741;5113.378244445706;47.0;107.0;0.0
36626;4529.960357562142;4281.960658418313;47.0;107.0;0.0
36627;4748.019780886985;3858.189004151107;47.0;107.0;0.0
36628;4844.378571835086;4178.798581234813;47.0;107.0;0.0
36629;4733.726404416693;4272.214794741102;47.0;107.0;0.0
36630;4894.027060285045;4075.0416573487455;47.0;107.0;0.0
36631;5020.0499647422885;3912.434733868293;47.0;107.0;0.0
36632;4308.218417505314;3700.806543070514;47.0;107.0;0.0
36633;4792.195095260294;4199.419111864268;47.0;107.0;0.0
36634;4400.075252599191;3730.932780623055;47.0;107.0;0.0
36635;4762.715127610534;4012.481584768223;47.0;107.0;0.0
36636;4765.122884253401;4761.446956447332;47.0;107.0;0.0
36637;4708.732181665165;3765.2195279092753;47.0;107.0;0.0
36638;4366.536800094211;4281.960658418313;47.0;107.0;0.0
36639;5225.850293882757;4512.607113383755;47.0;107.0;0.0
36640;4603.47626193088;3704.181473758257;47.0;107.0;0.0
36641;5243.356567831682;4281.960658418313;47.0;614.0;0.0
36642;4541.570947685042;4334.202673356363;47.0;107.0;0.0
36643;5020.0499647422885;3926.879499737506;47.0;107.0;0.0
36644;4808.843261714167;4365.2773076634085;47.0;107.0;0.0
36645;4846.903821682294;4124.610877642105;47.0;107.0;0.0
36646;5020.0499647422885;4641.550261261968;47.0;107.0;0.0
36647;4603.899737510734;4063.6354324975423;47.0;107.0;0.0
36648;4314.830713130094;3759.00605130684;47.0;107.0;0.0
36649;4780.87024074134;4101.793177576896;47.0;107.0;0.0
36650;4865.59583603328;4717.648606611185;47.0;107.0;0.0
36651;5020.0499647422885;3695.03839444124;47.0;107.0;0.0
36652;5074.5167828907;5056.58782085882;47.0;107.0;0.0
36653;4906.377201087864;4205.694647629665;47.0;107.0;0.0
36654;4755.71344600861;4737.496069203758;47.0;107.0;0.0
36655;4620.402979909711;3774.432707001828;47.0;614.0;0.0
36656;5273.213795954126;4913.644516024608;47.0;107.0;0.0
36657;4610.65651816452;3775.14569037218;47.0;614.0;0.0
36658;5020.0499647422885;4050.743464366332;47.0;107.0;0.0
36659;4897.9951555836815;4371.492109528482;47.0;107.0;0.0
36660;4983.210732003601;4909.521530399118;47.0;107.0;0.0
36661;4589.6174501949135;4281.960658418313;47.0;107.0;0.0
36662;4171.663705218254;3994.2314048543017;47.0;107.0;0.0
36663;5020.0499647422885;4026.956936345312;47.0;107.0;0.0
36664;4524.118774156672;3700.814730570914;47.0;107.0;0.0
36665;5020.0499647422885;4119.697002492307;47.0;107.0;0.0
36666;4798.901823906007;3996.2904035239785;47.0;614.0;0.0
36667;4611.466513914344;4077.009373762928;47.0;107.0;0.0
36668;4236.395944312306;3875.929280875592;47.0;107.0;0.0
36669;4583.867458126864;4029.116231790195;47.0;107.0;0.0
36670;4282.386762197741;4119.237395940247;47.0;107.0;0.0
36671;4652.773848205932;4099.354141548714;47.0;107.0;0.0
36672;4932.405161710088;4450.589488691679;47.0;107.0;0.0
36673;4147.15669346962;4045.3421488622735;47.0;107.0;0.0
36674;4617.678980557864;4451.043826780804;47.0;107.0;0.0
36675;4728.672002731535;3883.443160875047;47.0;107.0;0.0
36676;5000.203949652461;4457.410553694443;47.0;107.0;0.0
36677;4788.597550440043;4269.157782776185;47.0;107.0;0.0
36678;4498.601468688327;3990.509523921278;47.0;107.0;0.0
36679;4367.993068654527;4122.227378705111;47.0;107.0;0.0
36680;4439.171105581514;4349.72935394759;47.0;107.0;0.0
36681;5020.0499647422885;3953.1650359502833;47.0;107.0;0.0
36682;5187.047518876254;4107.22866177362;47.0;107.0;0.0
36683;5079.500452720769;4825.944999167808;47.0;107.0;0.0
36684;4615.424580666994;3753.0971908154743;47.0;107.0;0.0
36685;4316.14933696399;3955.4404215067407;47.0;107.0;0.0
36686;4576.407404926149;3890.166220232827;47.0;107.0;0.0
36687;4686.02706444424;4104.225650308979;47.0;614.0;0.0
36688;4776.678184053425;3920.8358950735433;47.0;107.0;0.0
36689;4679.668420797133;3930.638798886048;47.0;107.0;0.0
36690;5020.0499647422885;4127.9257284141095;47.0;107.0;0.0
36691;4480.161323418532;3943.8483655192217;47.0;107.0;0.0
36692;4792.96574765355;4067.1953409429193;47.0;107.0;0.0
36693;4880.286737927834;4695.026835754313;47.0;107.0;0.0
36694;4221.613812295276;4227.732081747086;47.0;107.0;0.0
36695;5203.990792681545;4978.042566494562;47.0;107.0;0.0
36696;4731.112847161818;4252.02932313369;47.0;614.0;0.0
36697;4769.820124819202;4120.67250339837;47.0;614.0;0.0
36698;4426.754938054567;4050.81453546785;47.0;107.0;0.0
36699;4829.930956817988;4281.960658418313;47.0;107.0;0.0
36701;4540.690002241135;3844.3780929421127;47.0;107.0;0.0
36702;5056.757866895531;4133.217825786877;47.0;107.0;0.0
36703;5054.617182981016;4163.097529058763;47.0;107.0;0.0
36704;4811.578577731252;4520.46246075508;47.0;107.0;0.0
36705;4955.076609199396;4212.472108979972;47.0;107.0;0.0
36706;4520.779567784827;4226.214653474789;47.0;107.0;0.0
36707;4277.507696316802;3920.565466510348;47.0;107.0;0.0
36708;4973.778647824562;4204.70537451857;47.0;107.0;0.0
36709;5351.061588547423;4286.550744685601;47.0;107.0;0.0
36710;4895.596819087764;4268.416888163651;47.0;107.0;0.0
36711;4390.844450420535;4106.3404226795055;47.0;107.0;0.0
36712;5020.0499647422885;3973.342021244369;47.0;107.0;0.0
36713;4650.52848816715;3983.1693730833504;47.0;107.0;0.0
36714;5020.0499647422885;4093.004269641157;47.0;107.0;0.0
36715;4811.748458692328;4678.34957527455;47.0;107.0;0.0
36716;4818.634018408426;3822.109933330912;47.0;107.0;0.0
36717;4526.190592741421;4251.209679552161;47.0;107.0;0.0
36718;5022.754845941458;4759.167613088847;47.0;107.0;0.0
36719;5107.010831470173;4092.747869342936;47.0;107.0;0.0
36720;5053.967668720865;4907.997650191524;47.0;107.0;0.0
36721;4393.989009676101;3926.937201030804;47.0;107.0;0.0
36722;4614.540812573816;4423.483753660841;47.0;107.0;0.0
36723;4467.279483150519;4281.960658418313;47.0;107.0;0.0
36724;5020.0499647422885;4256.997634922563;47.0;107.0;0.0
36725;4990.283258561204;4018.557589891442;47.0;107.0;0.0
36726;4518.6625547664735;3792.527506107173;47.0;107.0;0.0
36727;5380.81230880713;4281.960658418313;47.0;107.0;0.0
36728;5019.614910960791;4987.729447310075;47.0;107.0;0.0
36729;5202.906890240858;4849.353636425476;47.0;107.0;0.0
36730;5020.0499647422885;4888.589553307428;47.0;107.0;0.0
36731;4696.690801669516;4007.625316042612;47.0;107.0;0.0
36732;4505.624168822132;4140.106553743947;47.0;107.0;0.0
36733;4447.7198865755;3997.407392033144;47.0;107.0;0.0
36734;4929.745894519573;4282.775583862704;47.0;107.0;0.0
36735;4941.892023505245;4029.1138650553257;47.0;614.0;0.0
36736;4698.121051556707;4033.674284865015;47.0;614.0;0.0
36737;4681.433591034183;3795.458533338335;47.0;107.0;0.0
36738;4535.630082435983;4038.378044532906;47.0;107.0;0.0
36739;5036.741660716314;4341.904613571318;47.0;107.0;0.0
36740;4869.304658682121;4098.423968557057;47.0;107.0;0.0
36741;5227.942711100555;5186.438724068897;47.0;107.0;0.0
36742;4760.357677305219;4113.560106703827;47.0;107.0;0.0
36743;4573.186486354177;4112.005850394648;47.0;107.0;0.0
36744;4605.824540901265;3697.495285063693;47.0;107.0;0.0
36745;4926.612132126965;4207.455057674033;47.0;107.0;0.0
36746;5157.505215418783;4257.125791520512;47.0;107.0;0.0
36747;5020.0499647422885;4695.121115448067;47.0;107.0;0.0
36748;4603.368711231995;4227.508246499169;47.0;107.0;0.0
36749;4744.285358590522;4022.5754944511095;47.0;107.0;0.0
36750;4800.7540838618825;4046.48379518936;47.0;107.0;0.0
36751;4635.544311425879;3791.12026797792;47.0;107.0;0.0
36752;4269.668554566685;4157.961050380976;47.0;107.0;0.0
36753;5020.0499647422885;3834.948774821529;47.0;107.0;0.0
36754;4459.849836387538;4294.371862099487;47.0;107.0;0.0
36755;5020.0499647422885;3769.124887192755;47.0;107.0;0.0
36756;5056.064561207256;4356.2545327085245;47.0;107.0;0.0
36757;4911.128544498766;4207.852983110776;47.0;107.0;0.0
36758;4696.959027065737;3951.6421117349;47.0;614.0;0.0
36759;4769.882690739732;4416.130579567289;47.0;614.0;0.0
36760;5048.6661828787455;4368.757901204422;47.0;107.0;0.0
36761;4625.295749821969;4188.548210202772;47.0;107.0;0.0
36762;5141.670580119519;4155.294983825899;47.0;107.0;0.0
36763;5003.759684801143;4281.960658418313;47.0;107.0;0.0
36764;4859.863362689567;4281.960658418313;47.0;614.0;0.0
36765;5020.0499647422885;3872.7567446201288;47.0;107.0;0.0
36766;4567.836816601147;4310.8976697787575;47.0;107.0;0.0
36767;4622.153726682418;4281.960658418313;47.0;107.0;0.0
36768;4842.520955143928;4097.192832594516;47.0;107.0;0.0
36769;4791.006136600511;4071.3704666559584;47.0;614.0;0.0
36770;4790.0661763326125;4710.227539651787;47.0;107.0;0.0
36771;4939.667085257409;4002.8066778904185;47.0;107.0;0.0
36772;4868.358603476018;4698.100766392969;47.0;107.0;0.0
36773;4610.374940300895;4267.865882006934;47.0;107.0;0.0
36774;4750.505958146548;4611.274458570313;47.0;107.0;0.0
36775;4756.264204006774;4420.40202725688;47.0;107.0;0.0
36776;4602.994529850135;4281.960658418313;47.0;107.0;0.0
36777;4722.151991605186;4087.0350928414096;47.0;107.0;0.0
36778;4231.96044971091;3974.905870242692;47.0;107.0;0.0
36779;5259.1666486685535;4239.830909238437;47.0;107.0;0.0
36780;4556.68075317507;3901.509794262027;47.0;107.0;0.0
36781;4781.479598415878;4742.121235915537;47.0;107.0;0.0
36782;4466.6251339654655;3998.685376409345;47.0;107.0;0.0
36783;5035.016874712177;4114.839222678062;47.0;614.0;0.0
36784;4932.768639227805;4281.960658418313;47.0;107.0;0.0
36785;5020.0499647422885;4286.759530086551;47.0;107.0;0.0
36786;5363.828517103493;4436.726167472424;47.0;107.0;0.0
36787;4124.883813788578;4053.6687718844255;47.0;614.0;0.0
36788;4743.782163116158;4547.813589127374;47.0;107.0;0.0
36789;5020.0499647422885;3857.851348393191;47.0;107.0;0.0
36790;5254.891086611806;5048.120643767654;47.0;614.0;0.0
36791;4566.711192532806;4170.958024402134;47.0;107.0;0.0
36792;4752.610013683701;4159.67877248664;47.0;107.0;0.0
36793;5020.0499647422885;4177.91083703554;47.0;107.0;0.0
36794;5020.0499647422885;5073.493654460202;47.0;107.0;0.0
36795;5020.0499647422885;4412.50823217192;47.0;107.0;0.0
36796;4684.555226588665;4265.390413652913;47.0;107.0;0.0
36797;4857.1034961081405;4096.123330511977;47.0;107.0;0.0
36798;4988.955465586982;4902.239179568041;47.0;107.0;0.0
36799;4862.547031935496;4014.95444269654;47.0;614.0;0.0
36800;5075.599906772513;4979.092064310072;47.0;107.0;0.0
36801;5009.984348552976;5009.000011967413;47.0;107.0;0.0
36802;4915.811261236221;4013.0282682863735;47.0;107.0;0.0
36803;4632.9055360210405;4281.960658418313;47.0;107.0;0.0
36804;4173.207408406598;4155.015073089474;47.0;107.0;0.0
36805;4781.842870564029;3954.177470849463;47.0;107.0;0.0
36806;4776.141648758054;4275.33508384586;47.0;107.0;0.0
36807;4516.149148824298;3832.9635780296953;47.0;107.0;0.0
36808;4653.481736411249;4103.59993717726;47.0;107.0;0.0
36809;4475.93425064948;3776.458419815696;47.0;614.0;0.0
36810;4132.902169052951;3825.993390141921;47.0;107.0;0.0
36811;5084.7440322284;4392.653144419686;47.0;107.0;0.0
36812;4701.160642278193;4281.960658418313;47.0;107.0;0.0
36813;4947.595978481225;4736.745643003815;47.0;614.0;0.0
36814;5136.146289208568;4807.106125117225;47.0;107.0;0.0
36815;5020.0499647422885;4009.744355798345;47.0;107.0;0.0
36816;4915.515276583737;3985.620173423613;47.0;107.0;0.0
36817;5020.0499647422885;3869.060900145917;47.0;107.0;0.0
36818;4809.227646310065;3884.1940002864535;47.0;107.0;0.0
36819;4638.744164365658;3904.471393076476;47.0;107.0;0.0
36820;4402.728104437243;3754.3102092996255;47.0;107.0;0.0
36821;5151.519538390019;4168.364584341653;47.0;107.0;0.0
36822;4767.930610553677;3848.501988789156;47.0;107.0;0.0
36823;4804.873958466035;4271.26571095921;47.0;107.0;0.0
36824;4330.998403321632;3962.22497718569;47.0;107.0;0.0
36825;4938.456079218699;4591.72067904394;47.0;614.0;0.0
36826;5003.346456541581;4281.960658418313;47.0;107.0;0.0
36827;4429.696665151436;4281.960658418313;47.0;107.0;0.0
36828;4757.244856791476;4420.571050187567;47.0;107.0;0.0
36829;4427.843317757297;4382.850301888122;47.0;107.0;0.0
36830;5094.010721109755;4281.960658418313;47.0;614.0;0.0
36831;5096.317136552534;4159.323485371015;47.0;107.0;0.0
36832;4721.8226383223455;4281.960658418313;47.0;614.0;0.0
36833;5004.2255994623;4019.5852760648313;47.0;107.0;0.0
36834;4782.724640036878;4282.394618125858;47.0;107.0;0.0
36835;4201.127125232292;4281.960658418313;47.0;107.0;0.0
36836;4785.517244566497;3942.213246806044;47.0;107.0;0.0
36837;5183.433310122148;4992.261369959213;47.0;107.0;0.0
36839;4642.661482808567;3902.687145601773;47.0;107.0;0.0
36840;4719.264238546716;3929.525505973322;47.0;107.0;0.0
36841;5020.0499647422885;5112.542438927314;47.0;107.0;0.0
36842;5213.471082448814;5063.534689612254;47.0;107.0;0.0
36843;4875.261353891675;4515.076740303554;47.0;107.0;0.0
36844;4778.8086361554015;3889.634822447643;47.0;107.0;0.0
36845;5020.0499647422885;4176.027490526826;47.0;107.0;0.0
36846;5020.0499647422885;3657.79646026776;47.0;107.0;0.0
36847;5003.090014576782;4150.87401394103;47.0;107.0;0.0
36848;4269.357212806877;4069.193369599268;47.0;107.0;0.0
36849;4645.629445157554;4302.215404142796;47.0;107.0;0.0
36850;5221.241544897794;4583.437798215321;47.0;107.0;0.0
36851;5020.0499647422885;4975.6447012809695;47.0;107.0;0.0
36853;4479.657464038063;4153.901452923396;47.0;614.0;0.0
36854;4407.910483474672;3943.940409122076;47.0;107.0;0.0
36855;4906.586249905468;3908.860767562882;47.0;107.0;0.0
36856;4335.991719396391;4106.57221779282;47.0;614.0;0.0
36857;4734.364748089012;4281.960658418313;47.0;107.0;0.0
36858;5020.0499647422885;4191.893946756514;47.0;107.0;0.0
36859;4559.54093319475;3909.1747076743377;47.0;107.0;0.0
36860;4839.273258365183;3976.4473692733504;47.0;107.0;0.0
36861;4971.776725661559;4629.482664042476;47.0;107.0;0.0
36862;5293.918274810406;5079.301058635866;47.0;107.0;0.0
36863;4641.572185259453;4069.454149157215;47.0;107.0;0.0
36864;4636.912424442322;4211.292165770358;47.0;107.0;0.0
36865;4670.444552634867;4318.741951691343;47.0;107.0;0.0
36866;4646.462396130583;3892.6217875639977;47.0;107.0;0.0
36867;4319.295411917906;4103.943812685756;47.0;107.0;0.0
36868;4743.793268611949;4281.960658418313;47.0;107.0;0.0
36869;4373.946922924438;4034.086914657102;47.0;107.0;0.0
36870;4309.816574204607;3801.856585139823;47.0;107.0;0.0
36871;4578.10224245702;3702.884845702947;47.0;107.0;0.0
36872;5458.918121552848;5078.04286508976;47.0;107.0;0.0
36873;4821.8516872813;3898.917962441675;47.0;107.0;0.0
36874;4616.262081166029;3696.969834405805;47.0;107.0;0.0
36875;4782.080566098086;3922.621319597988;47.0;107.0;0.0
36876;5122.523936793689;5012.457558186038;47.0;107.0;0.0
36877;4599.53360319919;4281.960658418313;47.0;107.0;0.0
36878;5013.654911657008;4185.698675591436;47.0;107.0;0.0
36879;5017.179981005585;4705.058879008313;47.0;107.0;0.0
36880;4289.9263371725465;4238.678300759519;47.0;107.0;0.0
36881;4417.83300495374;4281.960658418313;47.0;107.0;0.0
36882;4364.692273856875;3654.566672278277;47.0;107.0;0.0
36883;4818.357832137026;4096.355800558025;47.0;107.0;0.0
36884;4385.71526549046;3772.1246192575854;47.0;107.0;0.0
36885;4841.221325990089;3864.505457504432;47.0;107.0;0.0
36886;4848.180494725421;4281.960658418313;47.0;107.0;0.0
36887;4878.213211032832;4232.835108624862;47.0;107.0;0.0
36888;4703.233464076559;4281.960658418313;47.0;107.0;0.0
36889;4817.087848139519;4102.999234719892;47.0;107.0;0.0
36890;4608.085694244818;3855.637089592161;47.0;107.0;0.0
36891;4331.0572919871165;3668.775908946263;47.0;107.0;0.0
36892;4747.511328413337;3803.456219570648;47.0;107.0;0.0
36893;4742.564009910348;3879.124394388043;47.0;107.0;0.0
36894;4823.790130227722;3976.7460752594025;47.0;107.0;0.0
36895;4439.561431743146;3901.196140805091;47.0;107.0;0.0
36896;4960.59893518341;4661.850137514077;47.0;107.0;0.0
36897;4726.526562194879;4072.881945450286;47.0;107.0;0.0
36898;5066.745058331985;5035.645594687049;47.0;107.0;0.0
36899;4588.488510159949;4088.1982887369727;47.0;107.0;0.0
36900;4987.328958514033;4174.062725141785;47.0;107.0;0.0
36901;4493.62992531724;4348.776106875649;47.0;107.0;0.0
36902;5042.55503918297;4182.758402771414;47.0;107.0;0.0
36903;5009.227141121057;3973.363166635623;47.0;107.0;0.0
36904;4582.967855813884;4352.072320142972;47.0;107.0;0.0
36905;5036.075033875262;3980.951590142896;47.0;107.0;0.0
36906;5020.0499647422885;4234.675079578803;47.0;107.0;0.0
36907;5319.238316813324;4240.180907816503;47.0;107.0;0.0
36908;4789.872948280798;4068.902781332159;47.0;614.0;0.0
36909;4624.950309264216;4392.799889568111;47.0;107.0;0.0
36910;5020.0499647422885;4098.59099544592;47.0;107.0;0.0
36911;5020.0499647422885;4180.262841521964;47.0;107.0;0.0
36912;4578.83054061002;3910.926820865663;47.0;107.0;0.0
36913;4692.6553403293465;4351.996508599389;47.0;107.0;0.0
36914;4625.795574336843;4033.40177615646;47.0;107.0;0.0
36916;4462.017221837125;4135.223802615859;47.0;107.0;0.0
36917;4624.171434243713;3936.280667084119;47.0;614.0;0.0
36919;4885.043184289966;4197.487992856108;47.0;107.0;0.0
36920;5020.0499647422885;3995.879038381508;47.0;107.0;0.0
36921;4392.367873568937;3719.8264325685;47.0;107.0;0.0
36922;4169.923477643706;4259.403743235278;47.0;107.0;0.0
36923;4637.184562934729;4551.1740510482605;47.0;107.0;0.0
36924;4533.824776658933;4234.163217573684;47.0;107.0;0.0
36925;4404.210595195676;4017.464502122867;47.0;107.0;0.0
36926;4306.656440114767;4154.002897411247;47.0;614.0;0.0
36927;4849.757294048989;3918.2755061010566;47.0;107.0;0.0
36928;4563.89143741795;4062.835765968032;47.0;107.0;0.0
36929;4777.816137243344;4281.960658418313;47.0;107.0;0.0
36930;5020.0499647422885;4074.9640572080175;47.0;107.0;0.0
36931;4630.097774125375;3948.598103790728;47.0;107.0;0.0
36932;5154.869306762906;4919.3245772666205;47.0;107.0;0.0
36933;4118.679513337909;4080.301445052999;47.0;614.0;0.0
36934;4779.387457698696;4169.262238834905;47.0;614.0;0.0
36936;4998.687489109948;4281.960658418313;47.0;107.0;0.0
36937;4738.385017619358;4281.960658418313;47.0;614.0;0.0
36938;4936.815623385863;4933.387443202928;47.0;107.0;0.0
36939;5100.245042331924;4783.99187603707;47.0;107.0;0.0
36940;4773.065266825683;3957.1790000788055;47.0;107.0;0.0
36941;4939.932628420034;4306.261424986854;47.0;107.0;0.0
36942;5020.614710309868;4281.960658418313;47.0;107.0;0.0
36943;4436.566857714844;4281.960658418313;47.0;107.0;0.0
36944;4901.771901816833;4060.465761131636;47.0;614.0;0.0
36945;4781.892605720623;4041.0372830133742;47.0;107.0;0.0
36947;4744.580754281328;3910.198793265272;47.0;614.0;0.0
36948;4738.803771050108;4281.960658418313;47.0;107.0;0.0
36949;5102.703488188673;4273.805025620605;47.0;614.0;0.0
36950;4479.002452065849;4164.458914642088;47.0;107.0;0.0
36951;4737.64322092048;4187.035831305396;47.0;107.0;0.0
36952;4754.147517930587;4281.960658418313;47.0;107.0;0.0
36953;4681.969890709952;4066.548657752858;47.0;107.0;0.0
36954;5061.193529946168;4848.44905762392;47.0;107.0;0.0
36955;5020.0499647422885;4185.139978769636;47.0;107.0;0.0
36956;5123.052158809098;4281.960658418313;47.0;107.0;0.0
36957;4401.355452338914;3982.3468701109687;47.0;107.0;0.0
36958;4409.608250473539;4165.055174686932;47.0;107.0;0.0
36959;4796.343817397201;4171.68351788811;47.0;107.0;0.0
36960;4903.239791147611;4336.944015617434;47.0;107.0;0.0
36961;4971.085059590332;3959.1295175541272;47.0;107.0;0.0
36962;4730.635804694393;4114.493747668689;47.0;107.0;0.0
36963;4125.681554206645;4200.689252996141;47.0;107.0;0.0
36964;5000.1242488423;4101.3324068485;47.0;107.0;0.0
36965;5150.110593871591;4360.284884232759;47.0;107.0;0.0
36966;4587.351956545793;4281.960658418313;47.0;107.0;0.0
36967;4642.164898082732;4494.798984156773;47.0;107.0;0.0
36968;4275.181933495332;4081.5778741910094;47.0;107.0;0.0
36969;4902.856047068179;4022.3417314449134;47.0;107.0;0.0
36970;4576.154384862261;3992.792606600021;47.0;107.0;0.0
36971;4873.949810828354;3904.945815452016;47.0;107.0;0.0
36972;4578.3728054133135;4014.3655948490464;47.0;107.0;0.0
36973;4588.782282693657;3868.4023258284055;47.0;107.0;0.0
36974;4290.9386186375;4281.960658418313;47.0;107.0;0.0
36975;4589.854672682458;4196.933356243225;47.0;614.0;0.0
36976;4928.693576200858;3906.853832519225;47.0;107.0;0.0
36977;4843.095951782081;4809.61172230613;47.0;107.0;0.0
36978;4462.875068831429;3984.85250257107;47.0;107.0;0.0
36979;4416.168371527539;4225.216813298182;47.0;107.0;0.0
36980;4649.170773204676;4281.960658418313;47.0;107.0;0.0
36981;5199.445512479319;5154.786123859648;47.0;107.0;0.0
36982;4536.700700168211;3816.372910045719;47.0;107.0;0.0
36983;4555.260934676869;4012.794136480655;47.0;107.0;0.0
36984;4237.377312624568;4051.562272303921;47.0;107.0;0.0
36985;4772.252049115402;4017.839126765237;47.0;107.0;0.0
36986;4651.9714517151415;3812.719988133401;47.0;107.0;0.0
36987;5013.775928621279;4832.831489957649;47.0;107.0;0.0
36988;5020.0499647422885;4054.24167530629;47.0;107.0;0.0
36989;4497.553555302019;4281.960658418313;47.0;107.0;0.0
36990;4706.8382370973695;3955.853754387521;47.0;107.0;0.0
36991;4639.295329515336;3922.7728523159;47.0;614.0;0.0
36992;4829.215167665626;3947.0976424030473;47.0;614.0;0.0
36993;4591.1279249379;4039.931464732402;47.0;107.0;0.0
36994;5032.332405170999;4870.422754823799;47.0;107.0;0.0
36995;4516.187376492589;4165.566467139013;47.0;107.0;0.0
36996;4863.916491000318;4228.833075720598;47.0;107.0;0.0
36997;5157.567232925372;4331.26468504971;47.0;107.0;0.0
36998;5253.63661944764;5131.121652171766;47.0;107.0;0.0
36999;4116.4926272748935;4100.112908825401;47.0;107.0;0.0
37000;4678.030609231848;4016.6711337501615;47.0;614.0;0.0
37001;4795.995143460413;4115.469292480218;47.0;614.0;0.0
37002;5024.420694543619;4929.649076933352;47.0;107.0;0.0
37003;4719.233167169517;3936.935312782892;47.0;107.0;0.0
37004;4318.40976296567;3992.585704497456;47.0;107.0;0.0
37005;4724.690362937808;3880.2661715346185;47.0;107.0;0.0
37006;4644.460615490832;3939.6036443087937;47.0;107.0;0.0
37007;5271.777462933837;4810.146635295408;47.0;107.0;0.0
37008;4641.826581429165;3996.453418828041;47.0;107.0;0.0
37009;4874.988944798006;4194.577976104537;47.0;107.0;0.0
37010;4751.75223062924;4117.92104935548;47.0;107.0;0.0
37011;4935.119619825026;4069.33965725453;47.0;107.0;0.0
37012;4880.5046677787695;3961.897134875935;47.0;614.0;0.0
37013;4397.798245813488;4144.725714903777;47.0;107.0;0.0
37014;4841.438802399557;4366.088551962404;47.0;107.0;0.0
37015;4557.163970642216;4065.4584461961167;47.0;107.0;0.0
37016;4650.637856001433;4396.23584350168;47.0;107.0;0.0
37017;4636.312233358585;4108.380342560334;47.0;107.0;0.0
37018;4633.949969338498;4310.154049557613;47.0;107.0;0.0
37019;4555.043268968168;3705.2287459102536;47.0;107.0;0.0
37020;5059.992735036039;4984.010745852883;47.0;614.0;0.0
37021;4523.372295557552;4281.960658418313;47.0;614.0;0.0
37022;4391.073950177847;3801.600562216471;47.0;107.0;0.0
37023;4603.409605593816;4246.381165702215;47.0;107.0;0.0
37024;4919.974583210889;3906.488310368352;47.0;107.0;0.0
37025;4877.533901303696;3957.0952413250902;47.0;107.0;0.0
37026;4709.735095088571;4062.740741467952;47.0;107.0;0.0
37027;5020.0499647422885;4021.820155120531;47.0;107.0;0.0
37028;4673.222113029463;4026.58677991801;47.0;107.0;0.0
37029;4961.607245136942;4530.388668772236;47.0;107.0;0.0
37030;4836.050454713539;4101.157689753985;47.0;614.0;0.0
37031;4762.152237035935;3939.1564649050574;47.0;107.0;0.0
37032;4454.72131902237;3845.29475717402;47.0;107.0;0.0
37033;4612.066160609929;4143.922593608079;47.0;107.0;0.0
37034;4603.244577356533;4003.354212750785;47.0;107.0;0.0
37035;5020.0499647422885;3721.896580493121;47.0;107.0;0.0
37036;4517.61618106199;3739.6495165459833;47.0;107.0;0.0
